,tconst,ordering_x,nconst_x,category_x,job_x,characters_x,titleType_x,primaryTitle_x,originalTitle_x,isAdult_x,startYear_x,endYear_x,runtimeMinutes_x,genres_x,primaryName_x,birthYear_x,deathYear_x,primaryProfession_x,knownForTitles_x,ordering_y,nconst_y,category_y,job_y,characters_y,titleType_y,primaryTitle_y,originalTitle_y,isAdult_y,startYear_y,endYear_y,runtimeMinutes_y,genres_y,primaryName_y,birthYear_y,deathYear_y,primaryProfession_y,knownForTitles_y
164,tt0109951,2,nm0000115,actor,,"[""Doug Chesnic""]",movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0001902,actor,,"[""Barry Carlisle""]",movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Edward Albert,1951,2006,"actor,soundtrack,miscellaneous","tt0256278,tt0068326,tt0082431,tt0074899"
165,tt0109951,2,nm0000115,actor,,"[""Doug Chesnic""]",movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0933505,director,,,movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Hugh Wilson,1943,2018,"writer,producer,director","tt0077097,tt0092354,tt0096580,tt0124298"
166,tt0109951,2,nm0000115,actor,,"[""Doug Chesnic""]",movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0868242,writer,written by,,movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Pj Torokvei,1951,2013,"writer,producer,actress","tt0090685,tt0077097,tt0089886,tt0109951"
167,tt0109951,2,nm0000115,actor,,"[""Doug Chesnic""]",movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0849231,producer,producer,,movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Nancy Graham Tanen,,,producer,"tt0109951,tt0117002,tt0109480"
168,tt0109951,2,nm0000115,actor,,"[""Doug Chesnic""]",movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0849232,producer,producer,,movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Ned Tanen,1931,2009,"producer,executive","tt0117002,tt0090060,tt0088128,tt0088847"
169,tt0109951,2,nm0000115,actor,,"[""Doug Chesnic""]",movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0006016,composer,,,movie,Guarding Tess,Guarding Tess,0.0,1994.0,,96,"Comedy,Drama",Michael Convertino,1953,,"composer,music_department,soundtrack","tt1296899,tt0111070,tt0093185,tt0094812"
170,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0539794,editor,,,movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Barry Malkin,1938,,"editor,editorial_department","tt0119978,tt0099674,tt0086216,tt0071562"
171,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
172,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0000403,actress,,"[""Yvonne Biasi""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Bridget Fonda,1964,,"actress,soundtrack","tt0120324,tt0139414,tt0119396,tt0105414"
173,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0001609,actress,,"[""Muriel Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Rosie Perez,1964,,"actress,miscellaneous,director","tt0138749,tt0105812,tt0106881,tt0108451"
174,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0682495,actor,,"[""Bo Williams""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Wendell Pierce,1963,,"actor,soundtrack,producer","tt0091541,tt0306414,tt1499658,tt1020072"
175,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0000921,director,,,movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Andrew Bergman,1945,,"writer,director,producer","tt0110167,tt0071230,tt0117765,tt0089155"
176,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0026862,writer,written by,,movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Jane Anderson,1954,,"writer,producer,miscellaneous","tt3012698,tt3750872,tt0406158,tt0804503"
177,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0516465,producer,producer,,movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Mike Lobell,,,"producer,actor,executive","tt0110167,tt0117765,tt0314353,tt0081759"
178,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0001980,composer,,,movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Carter Burwell,1954,,"composer,music_department,soundtrack","tt1403865,tt0116282,tt2402927,tt5027774"
179,tt0110167,1,nm0000115,actor,,"[""Charlie Lang""]",movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0221042,cinematographer,director of photography,,movie,It Could Happen to You,It Could Happen to You,0.0,1994.0,,101,"Comedy,Drama,Romance",Caleb Deschanel,1944,,"cinematographer,director,camera_department","tt0187393,tt0086197,tt0078841,tt0335345"
180,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0956244,production_designer,,,movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Bob Ziembicki,,,"production_designer,art_department,art_director","tt0124298,tt0112817,tt0118749,tt0192614"
181,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
182,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0001484,actor,,"[""Dave Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Jon Lovitz,1957,,"actor,soundtrack,writer","tt0104694,tt0107659,tt0147612,tt0837562"
183,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0001022,actor,,"[""Alvin Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Dana Carvey,1955,,"actor,writer,soundtrack","tt0105793,tt0072562,tt0295427,tt0108525"
184,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0795711,actor,,"[""Father Ritter""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Richard B. Shull,1929,1999,"actor,writer","tt0086352,tt0087313,tt0088161,tt0119951"
185,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0303032,director,,,movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",George Gallo,1956,,"writer,director,producer","tt0101252,tt0112442,tt0095631,tt1251757"
186,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0205727,producer,producer,,movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Jon Davison,1949,,"producer,actor,miscellaneous","tt0093870,tt0216216,tt0120201,tt0100502"
187,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0006077,composer,,,movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Robert Folk,1949,,"composer,music_department,soundtrack","tt0117011,tt1316616,tt0100240,tt0112281"
188,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0005726,cinematographer,director of photography,,movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Jack N. Green,1946,,"camera_department,cinematographer,director","tt0105695,tt0112579,tt0379786,tt0117998"
189,tt0111477,1,nm0000115,actor,,"[""Bill Firpo""]",movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0712625,editor,,,movie,Trapped in Paradise,Trapped in Paradise,0.0,1994.0,,111,"Adventure,Comedy,Crime",Terry Rawlings,1933,,"sound_department,editor,editorial_department","tt0078748,tt0298814,tt0082158,tt0083658"
190,tt3696140,3,nm0000115,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000102,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Kevin Bacon,1958,,"actor,producer,soundtrack","tt0087277,tt0361127,tt0327056,tt0164052"
191,tt3696140,3,nm0000115,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0001001,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,James Caan,1940,,"actor,soundtrack,director","tt0100157,tt0068646,tt0073631,tt0083190"
192,tt3696140,3,nm0000115,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0000115,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
193,tt3696140,3,nm0000115,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0000369,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Matt Dillon,1964,,"actor,art_department,director","tt0097240,tt4003440,tt0375679,tt0129387"
194,tt3696140,3,nm0000115,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm6457949,director,,,movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Michael Mayr,,,"director,writer,cinematographer",tt3696140
195,tt3696140,3,nm0000115,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0585157,self,,"[""Himself""]",movie,Hollywood Waterloo,Hollywood Waterloo,0.0,1994.0,,89,Documentary,Andreas Michera,,,"actor,writer,art_department","tt3427314,tt0111314,tt0099969,tt0251988"
196,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0389098,producer,producer,,movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Susan Hoffman,,,"producer,miscellaneous,director","tt0247199,tt0118966,tt0264935,tt0105414"
197,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000325,actor,,"[""Jimmy Kilmartin""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",David Caruso,1956,,"actor,producer","tt0113552,tt0228750,tt0261983,tt0083944"
198,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0000168,actor,,"[""Calvin Hart""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Samuel L. Jackson,1948,,"actor,producer,soundtrack","tt0119396,tt0417148,tt0110912,tt3460252"
199,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
200,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0000166,actress,,"[""Bev Kilmartin""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Helen Hunt,1963,,"actress,producer,director","tt0162222,tt0119822,tt0117998,tt0103484"
201,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0775447,director,,,movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Barbet Schroeder,1941,,"director,producer,actor","tt0250809,tt0105414,tt0092618,tt0264935"
202,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0513787,writer,story,,movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Eleazar Lipsky,1911,1993,writer,"tt0043914,tt0051612,tt0039536,tt0113552"
203,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0372942,writer,,,movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Ben Hecht,1894,1964,"writer,actor,producer","tt0032209,tt0038787,tt0026970,tt0038109"
204,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0496468,writer,,,movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Charles Lederer,1911,1976,"writer,director,soundtrack","tt0032599,tt0053109,tt0039536,tt0045810"
205,tt0113552,3,nm0000115,actor,,"[""Little Junior Brown""]",movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0697115,writer,screenplay,,movie,Kiss of Death,Kiss of Death,0.0,1995.0,,101,"Action,Crime,Thriller",Richard Price,1949,,"writer,producer,actor","tt0117438,tt0306414,tt4998350,tt0098273"
206,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0808780,editor,,,movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",John Smith,,,"editor,producer","tt0228750,tt0352520,tt0120148,tt3499096"
207,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
208,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0000223,actress,,"[""Sera""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Elisabeth Shue,1963,,"actress,soundtrack,producer","tt0120053,tt0113627,tt0164052,tt0092513"
209,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0001696,actor,,"[""Yuri""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Julian Sands,1958,,"actor,assistant_director,soundtrack","tt0098622,tt0091867,tt0102511,tt0288045"
210,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0507659,actor,,"[""Peter""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Richard Lewis,1947,,"actor,writer,producer","tt0264235,tt0096534,tt0113627,tt0107977"
211,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0001214,director,,,movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Mike Figgis,1948,,"director,writer,composer","tt0220100,tt0113627,tt0096180,tt0278487"
212,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm3840714,writer,based upon the novel by,,movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",John O'Brien,1960,1994,writer,"tt0113627,tt0101188"
213,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0147416,producer,producer,,movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Lila Cazès,,2017,"producer,writer","tt0113627,tt0109842,tt0112761,tt0120357"
214,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0829176,producer,producer,,movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Annie Stewart,,,"producer,executive","tt0331468,tt0278487,tt2737106,tt0113627"
215,tt0113627,1,nm0000115,actor,,"[""Ben Sanderson""]",movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0002336,cinematographer,director of photography,,movie,Leaving Las Vegas,Leaving Las Vegas,0.0,1995.0,,111,"Drama,Romance",Declan Quinn,1957,,"cinematographer,camera_department,producer","tt0113627,tt0298845,tt0482572,tt1814621"
216,tt0117500,2,nm0000115,actor,,"[""Stanley Goodspeed""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0800971,producer,producer,,movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Don Simpson,1943,1996,"producer,actor,writer","tt0112442,tt0112740,tt0117500,tt0099371"
217,tt0117500,2,nm0000115,actor,,"[""Stanley Goodspeed""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000125,actor,,"[""John Patrick Mason""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Sean Connery,1930,,"actor,producer,soundtrack","tt0117500,tt0058150,tt0059800,tt0094226"
218,tt0117500,2,nm0000115,actor,,"[""Stanley Goodspeed""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0000115,actor,,"[""Stanley Goodspeed""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
219,tt0117500,2,nm0000115,actor,,"[""Stanley Goodspeed""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0000438,actor,,"[""General Francis X. Hummel""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Ed Harris,1950,,"actor,producer,director","tt0274558,tt0183659,tt0120382,tt0800308"
220,tt0117500,2,nm0000115,actor,,"[""Stanley Goodspeed""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0817983,actor,,"[""F.B.I. Director Womack""]",movie,The Rock,The Rock,0.0,1996.0,,136,"Action,Adventure,Thriller",John Spencer,1946,2005,actor,"tt0200276,tt0117500,tt0096933,tt0086567"
